ABindingInstanceHasAlreadyBeenAssociatedTo1,A binding instance has already been associated to listen URI '{0}'. If two endpoints want to share the same ListenUri, they must also share the same binding object instance. The two conflicting endpoints were either specified in AddServiceEndpoint() calls, in a config file, or a combination of AddServiceEndpoint() and config. 
TraceCodeReliableChannelOpened,A reliable channel has been opened.
TraceCodeRemoveBehavior,Behavior type already exists in the collection
TraceCodeRequestChannelReplyReceived,Received reply over request channel
TraceCodeRequestContextAbort,RequestContext aborted
TraceCodeSecurity,A failure occured while performing a security related operation.
TraceCodeSecurityActiveServerSessionRemoved,An active security session was removed by the server.
TraceCodeSecurityAuditWrittenFailure,A failure occurred while writing to the security audit log.
TraceCodeSecurityAuditWrittenSuccess,The security audit log is written successfully.
TraceCodeSecurityBindingIncomingMessageVerified,The security protocol verified the incoming message.
TraceCodeSecurityBindingOutgoingMessageSecured,The security protocol secured the outgoing message.
TraceCodeSecurityBindingSecureOutgoingMessageFailure,The security protocol cannot secure the outgoing message.
TraceCodeSecurityBindingVerifyIncomingMessageFailure,The security protocol cannot verify the incoming message.
TraceCodeSecurityClientSessionCloseMessageReceived,Close message was received by client security session.TraceCodeSecurityClientSessionKeyRenewed=Client security session renewed session key.
TraceCodeSecurityClientSessionCloseResponseSent,Close response message was sent by client security session.
TraceCodeSecurityClientSessionCloseSent,A Close message was sent by the client security session.
TraceCodeSecurityClientSessionKeyRenewed,The client security session renewed the session key.
TraceCodeSecurityClientSessionPreviousKeyDiscarded,The client security session discarded the previous session key.
TraceCodeSecurityContextTokenCacheFull,The SecurityContextSecurityToken cache is full.
TraceCodeSecurityIdentityDeterminationFailure,Identity cannot be determined for an EndpointReference.
TraceCodeSecurityIdentityDeterminationSuccess,Identity was determined for an EndpointReference.
TraceCodeSecurityIdentityHostNameNormalizationFailure,The HostName portion of an endpoint address cannot be normalized.
TraceCodeSecurityIdentityVerificationFailure,Identity verification failed.
TraceCodeSecurityIdentityVerificationSuccess,Identity verification succeeded.
TraceCodeSecurityImpersonationFailure,Security impersonation failed at the server.
TraceCodeSecurityImpersonationSuccess,Security Impersonation succeeded at the server.
TraceCodeSecurityInactiveSessionFaulted,An inactive security session was faulted by the server.
TraceCodeSecurityNegotiationProcessingFailure,Service security negotiation processing failure.
TraceCodeSecurityNewServerSessionKeyIssued,A new security session key was issued by the server.
TraceCodeSecurityPendingServerSessionActivated,A pending security session was activated by the server.
TraceCodeSecurityPendingServerSessionAdded,A pending security session was added to the server.
TraceCodeSecurityPendingServerSessionClosed,The pending security session was closed by the server.
TraceCodeSecurityServerSessionAbortedFaultSent,Server security session sent session aborted fault to client.
TraceCodeSecurityServerSessionCloseReceived,The server security session received a close message from the client.
TraceCodeSecurityServerSessionCloseResponseReceived,Server security session received Close response message from client.
TraceCodeSecurityServerSessionKeyUpdated,The security session key was updated by the server.
TraceCodeSecurityServerSessionRenewalFaultSent,The server security session sent a key renewal fault to the client.
TraceCodeSecuritySessionAbortedFaultReceived,Client security session received session aborted fault from server.
TraceCodeSecuritySessionAbortedFaultSendFailure,Failure sending security session aborted fault to client.
TraceCodeSecuritySessionClosedResponseReceived,The client security session received a closed reponse from the server.
TraceCodeSecuritySessionClosedResponseSendFailure,A failure occurred when sending a security session Close response to the client.
TraceCodeSecuritySessionCloseResponseSent,The server security session sent a close response to the client.
TraceCodeSecuritySessionDemuxFailure,The incoming message is not part of an existing security session.
TraceCodeSecuritySessionKeyRenewalFaultReceived,The client security session received a key renewal fault from the server.
TraceCodeSecuritySessionRedirectApplied,The client security session was redirected.
TraceCodeSecuritySessionRenewFaultSendFailure,A failure occurred when sending a renewal fault on the security session key to the client.
TraceCodeSecuritySessionRequestorOperationFailure,The client security session operation failed.
TraceCodeSecuritySessionRequestorOperationSuccess,The security session operation completed successfully at the client.
TraceCodeSecuritySessionRequestorStartOperation,A security session operation was started at the client.
TraceCodeSecuritySessionResponderOperationFailure,The security session operation failed at the server.
TraceCodeSecuritySessionServerCloseSendFailure,Failure sending security session Close to client.
TraceCodeSecuritySessionServerCloseSent,Server security session sent Close to client.
TraceCodeSecuritySpnToSidMappingFailure,The ServicePrincipalName could not be mapped to a SecurityIdentifier.
TraceCodeSecurityTokenAuthenticatorClosed,Security Token Authenticator was closed.
TraceCodeSecurityTokenAuthenticatorOpened,Security Token Authenticator was opened.
TraceCodeSecurityTokenProviderClosed,Security Token Provider was closed.
TraceCodeSecurityTokenProviderOpened,Security Token Provider was opened.
TraceCodeServerMaxPooledConnectionsQuotaReached,MaxOutboundConnectionsPerEndpoint quota ({0}) has been reached, so the connection was closed and not reused by the listener.
TraceCodeServiceChannelLifetime,ServiceChannel information.
TraceCodeServiceDurableInstanceDeleted,ServiceDurableInstance '{0}' deleted from persistence store.
TraceCodeServiceDurableInstanceDisposed,ServiceDurableInstance '{0}' disposed.
TraceCodeServiceDurableInstanceLoaded,ServiceDurableInstance loaded from persistence store.
TraceCodeServiceDurableInstanceSaved,ServiceDurableInstance saved to persistence store.
TraceCodeServiceHostBaseAddresses,ServiceHost base addresses.
TraceCodeServiceHostCreation,Create ServiceHost.
TraceCodeServiceHostErrorOnReleasePerformanceCounter,ServiceHost error on calling ReleasePerformanceCounters.
TraceCodeServiceHostFaulted,ServiceHost faulted.
TraceCodeServiceHostTimeoutOnClose,ServiceHost close operation timedout.
TraceCodeServiceOperationExceptionOnReply,Replying to an operation threw a exception.
TraceCodeServiceOperationMissingReply,The Request/Reply operation {0} has no Reply Message.
TraceCodeServiceOperationMissingReplyContext,The Request/Reply operation {0} has no IRequestContext to use for the reply.
TraceCodeServiceSecurityNegotiationCompleted,Service security negotiation completed.
TraceCodeServiceThrottleLimitReached,The system hit the limit set for throttle '{0}'. Limit for this throttle was set to {1}. Throttle value can be changed by modifying attribute '{2}' in serviceThrottle element or by modifying '{0}' property on behavior ServiceThrottlingBehavior.
TraceCodeServiceThrottleLimitReachedInternal,The system hit an internal throttle limit. Limit for this throttle was set to {0}. This throttle cannot be configured.
TraceCodeSharedManagerServiceEndpointNotExist,The shared memory for the endpoint of the service '{0}' does not exist. The service may not be started.
TraceCodeSkipBehavior,Behavior type is not of expected type
TraceCodeSocketConnectionAbort,SocketConnection aborted
TraceCodeSocketConnectionAbortClose,SocketConnection aborted under Close
TraceCodeSocketConnectionClose,SocketConnection close
TraceCodeSocketConnectionCreate,SocketConnection create
TraceCodeSpnegoClientNegotiation,Client's outgoing SSPI negotiation.
TraceCodeSpnegoClientNegotiationCompleted,SpnegoTokenProvider completed SSPI negotiation.
TraceCodeSpnegoServiceNegotiation,Service's outgoing SSPI negotiation.
TraceCodeSpnegoServiceNegotiationCompleted,SpnegoTokenAuthenticator completed SSPI negotiation.
TraceCodeSqlPersistenceProviderOpenParameters,SqlPersistenceProvider.Open() parameters.
TraceCodeSqlPersistenceProviderSQLCallEnd,Sql execution complete.
TraceCodeSqlPersistenceProviderSQLCallStart,Sql execution started.
TraceCodeSslClientCertMissing,The remote SSL client failed to provide a required certificate.
TraceCodeStreamSecurityUpgradeAccepted,The stream security upgrade was accepted successfully.
TraceCodeSyncContextSchedulerServiceTimerCancelled,SynchronizationContextWorkflowSchedulerService - Timer {0} cancelled.
TraceCodeSyncContextSchedulerServiceTimerCreated,SynchronizationContextWorkflowSchedulerService - Timer {0} created for InstanceId {1}.
TraceCodeSyndicationFeedReadBegin,Reading of a syndication feed started.
TraceCodeSyndicationFeedReadEnd,Reading of a syndication feed completed.
TraceCodeSyndicationFeedWriteBegin,Writing of a syndication feed started.
TraceCodeSyndicationFeedWriteEnd,Writing of a syndication feed completed.
TraceCodeSyndicationItemReadBegin,Reading of a syndication item started.
TraceCodeSyndicationItemReadEnd,Reading of a syndication item completed.
TraceCodeSyndicationItemWriteBegin,Writing of a syndication item started.
TraceCodeSyndicationItemWriteEnd,Writing of a syndication item completed.
TraceCodeSyndicationProtocolElementIgnoredOnRead,Syndication XML node of type '{0}' with name '{1}' and namespace '{2}' ignored on read.
TraceCodeSyndicationProtocolElementIgnoredOnWrite,Syndication element with name '{0}' and namespace '{1}' was not written.
TraceCodeSyndicationProtocolElementInvalid,Syndication element with name '{0}' and namespace '{1}' is invalid.
TraceCodeSyndicationReadCategoriesDocumentBegin,Reading of a categories document started.
TraceCodeSyndicationReadCategoriesDocumentEnd,Reading of a categories document completed.
TraceCodeSyndicationReadFeedBegin,Reading of a syndication feed started.
TraceCodeSyndicationReadFeedEnd,Reading of a syndication feed completed.
TraceCodeSyndicationReadItemBegin,Reading of a syndication item started.
TraceCodeSyndicationReadItemEnd,Reading of a syndication item completed.
TraceCodeSyndicationReadServiceDocumentBegin,Reading of a service document started.
TraceCodeSyndicationReadServiceDocumentEnd,Reading of a service document completed.
TraceCodeSyndicationWriteCategoriesDocumentBegin,Writing of a categories document started.
TraceCodeSyndicationWriteCategoriesDocumentEnd,Writing of a categories document completed.
TraceCodeSyndicationWriteFeedBegin,Writing of a syndication feed started.
TraceCodeSyndicationWriteFeedEnd,Writing of a syndication feed completed.
TraceCodeSyndicationWriteItemBegin,Writing of a syndication item started.
TraceCodeSyndicationWriteItemEnd,Writing of a syndication item completed.
TraceCodeSyndicationWriteServiceDocumentBegin,Writing of a service document started.
TraceCodeSyndicationWriteServiceDocumentEnd,Writing of a service document completed.
TraceCodeSystemTimeResolution,The operating system's timer resolution was detected as {0} ticks, which is about {1} milliseconds.
TraceCodeTcpChannelMessageReceived,Received a message over TCP channel
TraceCodeTcpChannelMessageReceiveFailed,Failed to receive a message over TCP channel
TraceCodeTcpConnectError,The TCP connect operation failed.
TraceCodeTransportListen,Listen at '{0}'.
TraceCodeTxAsyncAbort,The transaction '{0}' was asynchronously aborted.
TraceCodeTxCompletionStatusAbortedOnSessionClose,The transaction '{0}' was aborted because it was uncompleted when the session was closed and the TransactionAutoCompleteOnSessionClose OperationBehaviorAttribute was set to false.
TraceCodeTxCompletionStatusCompletedForAsyncAbort,The transaction '{0}' for operation '{1}' was completed due to asynchronous abort.
TraceCodeTxCompletionStatusCompletedForAutocomplete,The transaction '{0}' for operation '{1}' was completed due to the TransactionAutoComplete OperationBehaviorAttribute member being set to true.
TraceCodeTxCompletionStatusCompletedForError,The transaction '{0}' for operation '{1}' was completed due to an unhandled execution exception.
TraceCodeTxCompletionStatusCompletedForSetComplete,The transaction '{0}' for operation '{1}' was completed due to a call to SetTransactionComplete.
TraceCodeTxCompletionStatusCompletedForTACOSC,The transaction '{0}' was completed when the session was closed due to the TransactionAutoCompleteOnSessionClose ServiceBehaviorAttribute member.
TraceCodeTxCompletionStatusRemainsAttached,The transaction '{0}' for operation '{1}' remains attached to the InstanceContext.
TraceCodeTxFailedToNegotiateOleTx,The OleTransactions protocol negotiation failed for coordination context '{0}'.
TraceCodeTxReleaseServiceInstanceOnCompletion,The service instance was released on the completion of the transaction '{0}' because the ReleaseServiceInstanceOnTransactionComplete ServiceBehaviorAttribute was set to true.
TraceCodeTxSourceTxScopeRequiredIsAttachedTransaction,The transaction '{0}' was received for operation '{1}' from an InstanceContext transaction.
TraceCodeTxSourceTxScopeRequiredIsCreateNewTransaction,The transaction '{0}' for operation '{1}' was newly created.
TraceCodeTxSourceTxScopeRequiredIsTransactedTransport,The transaction '{0}' was received for operation '{1}' from a transacted transport, such as MSMQ.
TraceCodeTxSourceTxScopeRequiredIsTransactionFlow,The transaction '{0}' was flowed to operation '{1}'.
TraceCodeTxSourceTxScopeRequiredUsingExistingTransaction,Existing transaction '{0}' being used for operation '{1}'.
TraceCodeUnderstoodMessageHeader,Understood message header.
TraceCodeUnhandledAction,No service available to handle this action
TraceCodeUnhandledExceptionInUserOperation,Unhandled exception in user operation '{0}.{1}'.
TraceCodeWarnHelpPageEnabledNoBaseAddress,The ServiceDebugBehavior Help Page is enabled at a relative address and cannot be created because there is no base address.
TraceCodeWebHostFailedToActivateService,Webhost could not activate service
TraceCodeWebHostFailedToCompile,Webhost couldn't compile service
TraceCodeWebRequestDoesNotMatchOperations,Incoming HTTP request with URI '{0}' does not match any operation.
TraceCodeWebRequestMatchesOperation,Incoming HTTP request with URI '{0}' matched operation '{1}'.
TraceCodeWebUnknownQueryParameterIgnored,HTTP query string parameter with name '{0}' was ignored.
TraceCodeWmiPut,Setting a value via WMI.
TraceCodeWorkflowDurableInstanceAborted,WorkflowDurableInstance aborted.
TraceCodeWorkflowDurableInstanceActivated,WorkflowDurableInstance '{0}' activated.
TraceCodeWorkflowDurableInstanceLoaded,WorkflowDurableInstance '{0}' loaded.
TraceCodeWorkflowOperationInvokerItemQueued,Work item enqueued.
TraceCodeWorkflowRequestContextFaultSent,Fault Sent for InstanceId {0}.
TraceCodeWorkflowRequestContextReplySent,Reply sent for InstanceId {0}.
TraceCodeWorkflowServiceHostCreated,WorkflowServiceHost created.
TraceCodeWsmexNonCriticalWsdlExportError,A non-critical error or warning occurred during WSDL Export
TraceCodeWsmexNonCriticalWsdlImportError,A non-critical error or warning occurred in the MetadataExchangeClient during WSDL Import This could result in some endpoints not being imported.
TraceCodeWsrmInvalidCreateSequence,An invalid create sequence message was received.
TraceCodeWsrmInvalidMessage,An invalid WS-RM message was received.
TraceCodeWsrmMaxPendingChannelsReached,An incoming create sequence request was rejected because the maximum pending channel count was reached.
TraceCodeWsrmMessageDropped,A message in a WS-RM sequence has been dropped because it could not be buffered.
TraceCodeWsrmNegativeElapsedTimeDetected,The reliable session infrastructure detected a system clock change. This will temporarily result in a less optimal message retry strategy.
TraceCodeWsrmReceiveAcknowledgement,WS-RM SequenceAcknowledgement received.
TraceCodeWsrmReceiveLastSequenceMessage,WS-RM Last Sequence message received.
TraceCodeWsrmReceiveSequenceMessage,WS-RM Sequence message received.
TraceCodeWsrmSendAcknowledgement,WS-RM SequenceAcknowledgement sent.
TraceCodeWsrmSendLastSequenceMessage,WS-RM Last Sequence message sent.
TraceCodeWsrmSendSequenceMessage,WS-RM Sequence message sent.
TraceCodeWsrmSequenceFaulted,A WS-RM sequence has faulted.
TraceOnAuthorizeRequestFailed,OnAuthorizeRequest Failed.
TraceOnAuthorizeRequestSucceed,OnAuthorizeRequest Succeeded.
TransactionFlowBadOption,Invalid TransactionFlowOption value.
TransactionFlowRequiredIssuedTokens,In order to flow a transaction, flowing issued tokens must also be supported.
TransferModeNotSupported,Transfer mode {0} is not supported by {1}.
TransferringToComplus,Transferring to ComPlus logical thread {0}.
TransportBindingElementMustBeLast,In Binding '{0}', TransportBindingElement '{1}' does not appear last in the BindingElementCollection.  Please change the order of elements such that the TransportBindingElement is last.
TransportBindingElementNotFound,The binding does not contain a TransportBindingElement.
TransportDoesNotProtectMessage,The '{0}'.'{1}' binding for the '{2}'.'{3}' contract is configured with an authentication mode that requires transport level integrity and confidentiality. However the transport cannot provide integrity and confidentiality.
TransportDoesNotSupportCompression,The transport configured on this binding does not appear to support the CompressionFormat specified ({0}) on the message encoder.  To resolve this issue, set the CompressionFormat on the {1} to '{2}' or use a different transport.
TransportManagerNotOpen,This operation is only valid after the transport manager has been opened.
TransportManagerOpen,This property cannot be changed after the transport manager has been opened.
TransportSecuredMessageHasMoreThanOneToHeader,More than one 'To' header specified in a message secured by Transport Security.
TransportSecuredMessageMissingToHeader,The message received over Transport security was missing the 'To' header.
TransportSecurityRequireToHeader,Transport secured messages should have the 'To' header specified.
TrustDriverIsUnableToCreatedNecessaryAttachedOrUnattachedReferences,Unable to create Attached or Unattached reference for '{0}'.
TrustDriverVersionDoesNotSupportIssuedTokens,The configured WS-Trust version does not support issued tokens. WS-Trust February 2005 or later is required.
TrustDriverVersionDoesNotSupportSession,The configured Trust version does not support sessions. Use WSTrustFeb2005 or above.
TrustFailure,Could not establish trust relationship for the SSL/TLS secure channel with authority '{0}'.
TryMustHaveCatchFinallyOrFault,try must have at least one catch, finally, or fault clause
TryNotAllowedInFilter,Try expression is not allowed inside a filter body.
TryNotSupportedForMethodsWithRefArgs,TryExpression is not supported as an argument to method '{0}' because it has an argument with by-ref type. Construct the tree so the TryExpression is not nested inside of this expression.
TryNotSupportedForValueTypeInstances,TryExpression is not supported as a child expression when accessing a member on type '{0}' because it is a value type. Construct the tree so the TryExpression is not nested inside of this expression.
TypeArgsNotAllowed,The {1} '{0}' cannot be used with type arguments
TypeContainsGenericParameters,Type {0} contains generic parameters
TypeDoesNotHaveConstructorForTheSignature,Type doesn't have constructor with a given signature
TypeInferenceFails1,Type argument inference fails for argument matching parameter '{0}'.
TypeInitialization_Default,Type constructor threw an exception.
TypeInitialization_Type,The type initializer for '{0}' threw an exception.
TypeInitializationException_TypeNameNotSupported,The name of the type that failed to initialize is not available on this platform. The exception stack trace may contain this information.
TypeIsGeneric,Type {0} is a generic type definition
TypeIsNotReflectable,Type instance is not IReflectable.
TypeLoad_BadEscape,An invalid escape sequence was found inside a type name.
TypeLoad_TypeNotFound,The type '{0}' cannot be found in the metadata for '{1}'.
TypeLoad_TypeNotFoundByGetType,The type '{0}' cannot be found.
TypeLoadForContractTypeIIDFailedWith,Type load for contract interface ID {0} failed with Error:{1}.
TypeMissingDefaultConstructor,Type '{0}' does not have a default constructor
TypeMustBeConcrete,Error while getting known types for Type '{0}'. The type must not be an open or partial generic class.
TypeMustBeDerivedFromSystemDelegate,Type must be derived from System.Delegate
TypeMustNotBeByRef,type must not be ByRef
TypeNameMarshalling_MissingMetadata,Failed to marshal System.Type instance using metadata information. {0}
TypeNotIEnumerable,Type '{0}' is not IEnumerable
TypeNotSerializable,Type '{0}' cannot be serialized. Consider marking it with the DataContractAttribute attribute, and marking all of its members you want serialized with the DataMemberAttribute attribute.  If the type is a collection, consider marking it with the CollectionDataContractAttribute.  See the Microsoft .NET Framework documentation for other supported types.
TypeParameterIsNotDelegate,Type parameter is {0}. Expected a delegate.
TypeVarCantBeNull,Cannot convert null to type parameter '{0}' because it could be a non-nullable value type. Consider using 'default({0})' instead.
UdtNotFoundInAssembly,The '{0}' user-defined type could not be found. Ensure that the correct type and type library are registered and specified.
UIHintImplementation_ControlParameterKeyIsNotAString,The key parameter at position {0} with value '{1}' is not a string. Every key control parameter must be a string.
UIHintImplementation_ControlParameterKeyIsNull,The key parameter at position {0} is null. Every key control parameter must be a string.
UIHintImplementation_ControlParameterKeyOccursMoreThanOnce,The key parameter at position {0} with value '{1}' occurs more than once.
UIHintImplementation_NeedEvenNumberOfControlParameters,The number of control parameters must be even.
UnableToCreateICryptoFromTokenForSignatureVerification,Cannot create an ICrypto interface from the '{0}' token for signature verification.
UnableToCreateKeyTypeElementForUnknownKeyType,Unable to create Key Type element for the Key Type '{0}'. This might be due to a wrong version of MessageSecurityVersion set on the SecurityBindingElement.
UnableToCreateSymmetricAlgorithmFromToken,Cannot create the '{0}' symmetric algorithm from the token.
UnableToCreateTokenReference,Unable to create token reference.
UnableToDemuxChannel,There was no channel that could accept the message with action '{0}'.
UnableToDeriveKeyFromKeyInfoClause,KeyInfo clause '{0}' resolved to token '{1}', which does not contain a Symmetric key that can be used for derivation.
UnableToFindPolicyWithId,A policy reference was ignored because the policy with ID '{0}' could not be found.
UnableToFindSecurityHeaderInMessage,Security processor was unable to find a security header with actor '{0}' in the message. This might be because the message is an unsecured fault or because there is a binding mismatch between the communicating parties.  This can occur if the service is configured for security and the client is not using security.
UnableToFindSecurityHeaderInMessageNoActor,Security processor was unable to find a security header in the message. This might be because the message is an unsecured fault or because there is a binding mismatch between the communicating parties.   This can occur if the service is configured for security and the client is not using security.
UnableToFindTokenAuthenticator,Cannot find a token authenticator for the '{0}' token type. Tokens of that type cannot be accepted according to current security settings.
UnableToImpersonateWhileSerializingReponse,Failed to impersonate client identity during serialization of the response message.
UnabletoImportPolicy,The following Policy Assertions were not Imported:\r\n
UnableToLoadCertificateIdentity,Cannot load the X.509 certificate identity specified in the configuration.
UnableToLoadDll,Cannot load library {0}. Ensure that WCF is properly installed.
UnableToLocateOperation2,Cannot locate operation {0} in Contract {1}.
UnableToObtainIssuerMetadata,Obtaining metadata from issuer '{0}' failed with error '{1}'.
UnableToRenewSessionKey,Cannot renew the security session key.
UnableToResolveDataReference,The data reference '{0}' could not be resolved in the received message.
UnableToResolveHost,Cannot resolve the host name of URI \
UnableToResolveKeyInfoClauseInDerivedKeyToken,Cannot resolve KeyInfo in derived key token for resolving source token: KeyInfoClause '{0}'.
UnableToResolveKeyInfoForDecryption,Cannot resolve KeyInfo for decryption: KeyInfo '{0}', available tokens '{1}'.
UnableToResolveKeyInfoForUnwrappingToken,Cannot resolve KeyInfo for unwrapping key: KeyInfo '{0}', available tokens '{1}'.
UnableToResolveKeyInfoForVerifyingSignature,Cannot resolve KeyInfo for verifying signature: KeyInfo '{0}', available tokens '{1}'.
UnableToResolveReferenceUriForSignature,Cannot resolve reference URI '{0}' in signature to compute digest.
UnableToRetrievepUnk,Unable to retrieve IUnknown for object.
UnaryOperand2,Operator '{0}' is not defined for type '{1}'.
UnaryOperatorNotDefined,The unary operator {0} is not defined for the type '{1}'.
UnauthorizedAccess_IODenied_NoPathName,Access to the path is denied.
UnauthorizedAccess_IODenied_Path,Access to the path '{0}' is denied.
UnboundPrefixInQName,Unbound prefix used in qualified name '{0}'.
UnboundTypeParam1,Type parameter '{0}' cannot be determined.
UnbufferedItemsCannotBeCloned,A feed containing items that are not buffered (i.e. the items are not stored in an IList) cannot clone its items. Buffer the items in the feed before calling Clone on it or pass false to the Clone method.
UndefinedBackref,Reference to undefined group number {0}.
UndefinedNameRef,Reference to undefined group name {0}.
UndefinedReference,(?({0}) ) reference to undefined group.
UndefinedVariable,variable '{0}' of type '{1}' referenced from scope '{2}', but it is not defined
UnexpectedAcknowledgement,The remote endpoint sent an unexpected ack. Simplex servers do not process acks.
UnexpectedAckRequested,The remote endpoint sent an unexpected request for an ack. Simplex clients do not send acks and do not process requests for acks.
UnexpectedBinarySecretType,Expected binary secret of type {0} but got secret of type {1}.
UnexpectedCloseSequence,The remote endpoint sent an unexpected close sequence message. Simplex clients do not process this message.
UnexpectedCloseSequenceResponse,The remote endpoint sent an unexpected close sequence response message. Simplex servers do not process this message.
UnexpectedCoalesceOperator,Unexpected coalesce operator.
UnexpectedContractType,An internal error has occurred. Unexpected contract type '{0}' for type '{1}' encountered.
UnexpectedCS,The remote endpoint sent an unexpected request to create a sequence. Clients do not process requests for a sequence.
UnexpectedCSOfferId,The remote endpoint sent inconsistent requests to create the same sequence. The OfferId values are not identical.
UnexpectedCSR,The remote endpoint sent an unexpected create sequence response. Servers do not process this message.
UnexpectedCSROfferId,The remote endpoint sent inconsistent responses to the same create sequence request. The sequence identifiers are not identical.
UnexpectedDuplicateElement,'{0}' from namespace '{1}' is not expected to appear more than once
UnexpectedElementExpectingElement,'{0}' from namespace '{1}' is not expected. Expecting element '{2}' from namespace '{3}'
UnexpectedElementExpectingElements,'{0}' '{1}' from namespace '{2}' is not expected. Expecting element '{3}'.
UnexpectedEmptyElementExpectingClaim,The '{0}' from the '{1}' namespace is empty and does not specify a valid identity claim. 
UnexpectedEncryptedElementInSecurityHeader,Unexpected encrypted element in security header.
UnexpectedEndOfFile,Unexpected end of file.
UnexpectedEndOfStream,Zip file corrupt: unexpected end of stream reached.
UnexpectedHttpResponseCode,The remote server returned an unexpected response: ({0}) {1}.
UnexpectedOpcode,Unexpected opcode in regular expression generation: {0}.
UnexpectedSecuritySessionClose,The security session received an unexpected close from the other party.
UnexpectedSecuritySessionCloseResponse,The security session received an unexpected close response from the other party.
UnexpectedSecurityTokensDuringHandshake,Connection was not accepted because the SecurityContext contained tokens that do not match the current security settings.
UnexpectedTerminateSequence,The remote endpoint sent an unexpected terminate sequence message. Simplex clients do not process this message.
UnexpectedTerminateSequenceResponse,The remote endpoint sent an unexpected terminate sequence response message. Simplex servers do not process this message.
UnexpectedThreadingModel,Unexpected threading model. WCF/COM+ integration only supports STA and MTA threading models.
UnexpectedVarArgsCall,Unexpected VarArgs call to method '{0}'
UnexpectedXmlChildNode,XML child node {0} of type {1} is unexpected for element {2}.
UnhandledBinary,Unhandled binary: {0}
UnhandledBinding,Unhandled binding 
UnhandledBindingType,Unhandled Binding Type: {0}
UnhandledConvert,Unhandled convert: {0}
UnhandledExpressionType,Unhandled Expression Type: {0}
UnhandledUnary,Unhandled unary: {0}
UnifyingInterfaceInstantiations,'{0}' cannot implement both '{1}' and '{2}' because they may unify for some type parameter substitutions
UnimplementedState,Unimplemented state.
UnImportedAssertionList,   XPath:{0}\r\n  Assertions:
UniquePortNotAvailable,Cannot find a unique port number that is available for both IPv4 and IPv6.
UnknownBindingType,Unknown binding type
UnknownBlockType,Unknown block type. Stream might be corrupted.
UnknownCompressionMode,The compression mode specified in GZip header is unknown.
UnknownComputedKeyAlgorithm,The computed key algorithm '{0}' is not supported.
UnknownDocumentXml,The element with name '{0}' and namespace '{1}' is not an allowed document format.
UnknownEncodingInBinarySecurityToken,Unrecognized encoding occurred while reading the binary security token.
UnknownError_Num,Unknown error '{0}'.
UnknownFeedXml,The element with name '{0}' and namespace '{1}' is not an allowed feed format.
UnknownFilterType,Unknown filter type: '{0}'.
UnknownHeaderCannotProtected,The contract ('{0}','{1}') contains some unknown header ('{2}','{3}') which cannot be secured. Please choose ProtectionLevel.None for this header.   
UnknownICryptoType,The ICrypto implementation '{0}' is not supported.
UnknownItemXml,The element with name '{0}' and namespace '{1}' is not an allowed item format.
UnknownLiftType,unknown lift type: '{0}'.
UnknownListenerType1,The listener at Uri '{0}' could not be initialized because it was created for an unrecognized channel type.
UnknownMonikerKeyword,Could not find keyword {0}.
UnknownProperty,Unknown property '{0}'.
UnknownSequenceFaultReason,The value of wsrm:Identifier is not a known Sequence identifier.
UnknownSequenceFaultReceived,The remote endpoint no longer recognizes this sequence. This is most likely due to an abort on the remote endpoint. {0} The reliable session was faulted.
UnknownSequenceMessageReceived,The remote endpoint has sent a message containing an unrecognized sequence identifier. The reliable session was faulted.
UnknownState,Decoder is in some unknown state. This might be caused by corrupted data.
UnknownSupportingToken,Unrecognized supporting token '{0}' was encountered.
UnknownTokenAttachmentMode,Unknown token attachment mode: {0}.
UnknownTokenAuthenticatorUsedInTokenProcessing,An unrecognized token authenticator '{0}' was used for token processing.
UnknownWSDLExtensionIgnored,An unrecognized WSDL extension of Type '{0}' was not handled.
UnmarshalTransactionFaulted,The WS-AtomicTransaction protocol service could not unmarshal the flowed transaction. The following exception occured: {0}
UnparsableCSResponse,The remote endpoint replied to the request for a sequence with a response that could not be parsed. See inner exception for details. The channel could not be opened.
UnrecognizedBindingAssertions1,WsdlImporter encountered unrecognized policy assertions in ServiceDescription '{0}':
UnrecognizedClaimTypeForIdentity,The ClaimType '{0}' is not recognized. Expected ClaimType '{1}'.
UnrecognizedControl,Unrecognized control character.
UnrecognizedEscape,Unrecognized escape sequence \\{0}.
UnrecognizedFaultReceived,The remote endpoint has sent an unrecognized fault with namespace, {0}, name {1}, and reason {2}. The reliable session was faulted.
UnrecognizedFaultReceivedOnOpen,The remote endpoint has sent an unrecognized fault with namespace, {0}, name {1}, and reason {2}. The channel could not be opened.
UnrecognizedGrouping,Unrecognized grouping construct.
UnrecognizedHostNameComparisonMode,Invalid HostNameComparisonMode value: {0}.
UnrecognizedIdentityPropertyType,Unrecognized identity property type: '{0}'.
UnrecognizedIdentityType,Unrecognized identity type Name='{0}', Namespace='{1}'.
UnrecognizedPolicyDocumentNamespace,The \
UnrecognizedPolicyElementInNamespace,Unrecognized policy element {0} in namespace {1}.
UnsafeNeeded,Dynamic calls cannot be used in conjunction with pointers
UnsecuredMessageFaultReceived,An unsecured or incorrectly secured fault was received from the other party. See the inner FaultException for the fault code and detail.
UnsignedToHeaderInTransportSecuredMessage,The message received over Transport security has unsigned 'To' header.
UnsupportedBinaryEncoding,Binary encoding {0} is not supported.
UnsupportedBindingElementClone,The '{0}' binding element does not support cloning.
