Meter S/N:," ""0601B14R""",,,
0.0037264,42.40175247,0,0,0
0.003728,37.28000259,0,0,0
0.0037296,32.69924545,0,0,0
0.0037312,28.69660378,0,0,0
0.0037328,25.12286949,0,0,0
0.0037344,21.89300156,0,0,0
0.003736,18.99055862,0,0,0
0.0037376,16.48890877,0,0,0
0.0037392,14.08202171,0,0,0
0.0037408,12.06602764,0,0,0
0.0037424,10.13489628,0,0,0
0.003744,8.461000443,0,0,0
0.0037456,7.067325592,0,0,0
0.0037472,5.86087656,0,0,0
0.0037488,4.844481945,0,0,0
0.0037504,4.059512138,0,0,0
0.003752,3.388928413,0,0,0
0.0037536,2.866675854,0,0,0
0.0037552,2.493815184,0,0,0
0.0037568,2.109993219,0,0,0
0.0037584,1.891828179,0,0,0
0.00376,1.667121768,0,0,0
0.0037616,1.488558769,0,0,0
0.0037632,1.352780223,0,0,0
0.0037648,1.23326683,0,0,0
0.0037664,1.133731246,0,0,0
0.003768,1.01580894,0,0,0
0.0037696,0.962063253,0,0,0
0.0037712,0.900892138,0,0,0
0.0037728,0.849798381,0,0,0
0.0037744,0.8029477,0,0,0
0.003776,0.739301503,0,0,0
0.0037776,0.711898267,0,0,0
0.0037792,0.692450821,0,0,0
0.0037808,0.6687603,0,0,0
0.0037824,0.601401389,0,0,0
0.003784,0.61253947,0,0,0
0.0037856,0.624738336,0,0,0
0.0037872,0.534042478,0,0,0
0.0037888,0.549777269,0,0,0
0.0037904,0.54907006,0,0,0
0.003792,0.486661434,0,0,0
0.0037936,0.528915465,0,0,0
0.0037952,0.469335526,0,0,0
0.0037968,0.438396394,0,0,0
0.0037984,0.47570014,0,0,0
0.0038,31.6460762,0,1, TriggerDetected
0.0038016,97.68343353,0,0,0
0.0038032,114.2390518,0,0,0
0.0038048,121.9266281,0,0,0
0.0038064,124.4144897,0,0,0
0.003808,122.7526169,0,0,0
0.0038096,118.2020874,0,0,0
0.0038112,111.7881393,0,0,0
0.0038128,104.1787033,0,0,0
0.0038144,96.07849121,0,0,0
0.003816,87.75286102,0,0,0
0.0038176,79.53489685,0,0,0
0.0038192,71.67405701,0,0,0
0.0038208,64.32964325,0,0,0
0.0038224,57.46645737,0,0,0
0.003824,51.12605667,0,0,0
0.0038256,45.26424408,0,0,0
0.0038272,39.87942123,0,0,0
0.0038288,35.01596451,0,0,0
0.0038304,30.75078583,0,0,0
0.003832,26.94580269,0,0,0
0.0038336,23.52199173,0,0,0
0.0038352,20.4561882,0,0,0
0.0038368,17.74627495,0,0,0
0.0038384,15.33160877,0,0,0
0.00384,13.0815382,0,0,0
0.0038416,11.09117985,0,0,0
0.0038432,9.279384613,0,0,0
0.0038448,7.761069298,0,0,0
0.0038464,6.452255726,0,0,0
0.003848,5.340215206,0,0,0
0.0038496,4.45747757,0,0,0
0.0038512,3.753126144,0,0,0
0.0038528,3.060089588,0,0,0
0.0038544,2.692886353,0,0,0
0.003856,2.306058884,0,0,0
0.0038576,1.999142766,0,0,0
0.0038592,1.76877892,0,0,0
0.0038608,1.576956272,0,0,0
0.0038624,1.392912626,0,0,0
0.003864,1.258018136,0,0,0
0.0038656,1.22142148,0,0,0
0.0038672,1.070261836,0,0,0
0.0038688,0.994416714,0,0,0
0.0038704,0.936427951,0,0,0
0.003872,0.864295602,0,0,0
0.0038736,0.809312344,0,0,0
0.0038752,0.78703618,0,0,0
0.0038768,0.722152412,0,0,0
0.0038784,0.739655077,0,0,0
0.00388,0.636937201,0,0,0
0.0038816,0.630572557,0,0,0
0.0038832,0.619434476,0,0,0
0.0038848,0.596627951,0,0,0
0.0038864,0.569401503,0,0,0
0.003888,0.550130844,0,0,0
0.0038896,0.565335214,0,0,0
0.0038912,0.510175169,0,0,0
0.0038928,0.490727723,0,0,0
0.0038944,0.481534362,0,0,0
0.003896,0.475346535,0,0,0
0.0038976,0.472164243,0,0,0
0.0038992,1.027123809,0,0,0
0.0039008,72.43728638,0,1, TriggerDetected
0.0039024,107.8896332,0,0,0
0.003904,118.8869934,0,0,0
0.0039056,124.1538925,0,0,0
0.0039072,124.3945084,0,0,0
0.0039088,121.1216812,0,0,0
0.0039104,115.5623627,0,0,0
0.003912,108.426384,0,0,0
0.0039136,100.4863434,0,0,0
0.0039152,92.2047348,0,0,0
0.0039168,83.85063934,0,0,0
0.0039184,75.76633453,0,0,0
0.00392,68.13232422,0,0,0
0.0039216,61.03983688,0,0,0
0.0039232,54.35628128,0,0,0
0.0039248,48.31590271,0,0,0
0.0039264,42.62946701,0,0,0
0.003928,37.50223541,0,0,0
0.0039296,32.91917801,0,0,0
0.0039312,28.86827278,0,0,0
0.0039328,25.2551136,0,0,0
0.0039344,22.03320122,0,0,0
0.003936,19.09857941,0,0,0
0.0039376,16.54053307,0,0,0
0.0039392,14.18880558,0,0,0
0.0039408,12.06478977,0,0,0
0.0039424,10.17326069,0,0,0
0.003944,8.514746666,0,0,0
0.0039456,7.103214741,0,0,0
0.0039472,5.883859634,0,0,0
0.0039488,4.882316113,0,0,0
0.0039504,4.060042381,0,0,0
0.003952,3.400950432,0,0,0
0.0039536,2.861548901,0,0,0
0.0039552,2.50725174,0,0,0
0.0039568,2.160026312,0,0,0
0.0039584,1.863187432,0,0,0
0.00396,1.704602242,0,0,0
0.0039616,1.489089131,0,0,0
0.0039632,1.298327327,0,0,0
0.0039648,1.284537315,0,0,0
0.0039664,1.082637429,0,0,0
0.003968,1.052759051,0,0,0
0.0039696,0.983632207,0,0,0
0.0039712,0.879676759,0,0,0
0.0039728,0.821511209,0,0,0
0.0039744,0.815853775,0,0,0
0.003976,0.788980901,0,0,0
0.0039776,0.671235442,0,0,0
0.0039792,0.703235328,0,0,0
0.0039808,0.653732717,0,0,0
0.0039824,0.628274262,0,0,0
0.003984,0.593092024,0,0,0
0.0039856,0.610417962,0,0,0
0.0039872,0.567103148,0,0,0
0.0039888,0.543589413,0,0,0
0.0039904,0.520075679,0,0,0
0.003992,0.505755305,0,0,0
0.0039936,0.487191826,0,0,0
0.0039952,0.474639356,0,0,0
0.0039968,0.472694635,0,0,0
0.0039984,0.461379737,0,0,0
0.004,33.46847916,0,1, TriggerDetected
0.0040016,97.37987518,0,0,0
0.0040032,114.2565536,0,0,0
0.0040048,121.9275131,0,0,0
0.0040064,124.3655167,0,0,0
0.004008,122.7280426,0,0,0
0.0040096,118.1707916,0,0,0
0.0040112,111.7511902,0,0,0
0.0040128,104.1555481,0,0,0
0.0040144,95.98744202,0,0,0
0.004016,87.72969818,0,0,0
0.0040176,79.52340698,0,0,0
0.0040192,71.61995697,0,0,0
0.0040208,64.33034515,0,0,0
0.0040224,57.45708847,0,0,0
0.004024,51.10590363,0,0,0
0.0040256,45.27378845,0,0,0
0.0040272,39.84458923,0,0,0
0.0040288,35.02321243,0,0,0
0.0040304,30.73770332,0,0,0
0.004032,26.90513992,0,0,0
0.0040336,23.48044395,0,0,0
0.0040352,20.44363594,0,0,0
0.0040368,17.76112556,0,0,0
0.0040384,15.27927685,0,0,0
0.00404,13.04441166,0,0,0
0.0040416,11.05847263,0,0,0
0.0040432,9.276202202,0,0,0
0.0040448,7.758063793,0,0,0
0.0040464,6.411239147,0,0,0
0.004048,5.337386131,0,0,0
0.0040496,4.432195663,0,0,0
0.0040512,3.706098557,0,0,0
0.0040528,3.108354807,0,0,0
0.0040544,2.658411503,0,0,0
0.004056,2.30429101,0,0,0
0.0040576,2.004623413,0,0,0
0.0040592,1.773729205,0,0,0
0.0040608,1.583144069,0,0,0
0.0040624,1.412890553,0,0,0
0.004064,1.279233456,0,0,0
0.0040656,1.16254878,0,0,0
0.0040672,1.082814217,0,0,0
0.0040688,1.009797931,0,0,0
0.0040704,0.940494239,0,0,0
0.004072,0.837776363,0,0,0
0.0040736,0.817621708,0,0,0
0.0040752,0.784384251,0,0,0
0.0040768,0.701290607,0,0,0
0.0040784,0.753621876,0,0,0
0.00408,0.648605645,0,0,0
0.0040816,0.647898495,0,0,0
0.0040832,0.573467791,0,0,0
0.0040848,0.608649969,0,0,0
0.0040864,0.587788165,0,0,0
0.004088,0.496385157,0,0,0
0.0040896,0.561445713,0,0,0
0.0040912,0.494440407,0,0,0
0.0040928,0.505401731,0,0,0
0.0040944,0.482418358,0,0,0
0.004096,0.459611803,0,0,0
0.0040976,0.481711179,0,0,0
0.0040992,0.632870913,0,0,0
0.0041008,68.06638336,0,1, TriggerDetected
0.0041024,107.3244171,0,0,0
0.004104,118.7243423,0,0,0
0.0041056,124.1987991,0,0,0
0.0041072,124.5370026,0,0,0
0.0041088,121.3417892,0,0,0
0.0041104,115.7336731,0,0,0
0.004112,108.6493225,0,0,0
0.0041136,100.6916046,0,0,0
0.0041152,92.38117218,0,0,0
0.0041168,84.02407074,0,0,0
0.0041184,75.93216705,0,0,0
0.00412,68.30239868,0,0,0
0.0041216,61.14379501,0,0,0
0.0041232,54.50690842,0,0,0
0.0041248,48.35567856,0,0,0
0.0041264,42.78221893,0,0,0
0.004128,37.55598068,0,0,0
0.0041296,32.95701218,0,0,0
0.0041312,28.96621704,0,0,0
0.0041328,25.26059341,0,0,0
0.0041344,22.05335426,0,0,0
0.004136,19.16187286,0,0,0
0.0041376,16.55856514,0,0,0
0.0041392,14.20118141,0,0,0
0.0041408,12.13356304,0,0,0
0.0041424,10.19624329,0,0,0
0.004144,8.499188423,0,0,0
0.0041456,7.140518665,0,0,0
0.0041472,5.885804653,0,0,0
0.0041488,4.884614468,0,0,0
0.0041504,4.078252316,0,0,0
0.004152,3.407668591,0,0,0
0.0041536,2.907515526,0,0,0
0.0041552,2.489572287,0,0,0
0.0041568,2.137396574,0,0,0
0.0041584,1.890237093,0,0,0
0.00416,1.663585901,0,0,0
0.0041616,1.52285707,0,0,0
0.0041632,1.349067569,0,0,0
0.0041648,1.238216996,0,0,0
0.0041664,1.133554339,0,0,0
0.004168,1.032604456,0,0,0
0.0041696,0.931654513,0,0,0
0.0041712,0.950571537,0,0,0
0.0041728,0.85050559,0,0,0
0.0041744,0.794815123,0,0,0
0.004176,0.748671651,0,0,0
0.0041776,0.703942478,0,0,0
0.0041792,0.672473013,0,0,0
0.0041808,0.641887426,0,0,0
0.0041824,0.633578062,0,0,0
0.004184,0.630926192,0,0,0
0.0041856,0.558970571,0,0,0
0.0041872,0.560208142,0,0,0
0.0041888,0.524318755,0,0,0
0.0041904,0.522550821,0,0,0
0.004192,0.493733227,0,0,0
0.0041936,0.455368727,0,0,0
0.0041952,0.502926588,0,0,0
0.0041968,0.467037171,0,0,0
0.0041984,0.424075991,0,0,0
0.0042,31.8355999,0,1, TriggerDetected
0.0042016,97.65903473,0,0,0
0.0042032,114.2259674,0,0,0
0.0042048,121.9878006,0,0,0
0.0042064,124.4250946,0,0,0
0.004208,122.7844391,0,0,0
0.0042096,118.2339096,0,0,0
0.0042112,111.7925568,0,0,0
0.0042128,104.2209625,0,0,0
0.0042144,96.0869751,0,0,0
0.004216,87.75922394,0,0,0
0.0042176,79.58969879,0,0,0
0.0042192,71.71418762,0,0,0
0.0042208,64.34254456,0,0,0
0.0042224,57.48236847,0,0,0
0.004224,51.13542938,0,0,0
0.0042256,45.30119324,0,0,0
0.0042272,39.91194916,0,0,0
0.0042288,35.03417587,0,0,0
0.0042304,30.72320557,0,0,0
0.004232,26.93979263,0,0,0
0.0042336,23.54143906,0,0,0
0.0042352,20.45406723,0,0,0
0.0042368,17.74220848,0,0,0
0.0042384,15.269907,0,0,0
0.00424,13.07800293,0,0,0
0.0042416,11.03177738,0,0,0
0.0042432,9.272666931,0,0,0
0.0042448,7.75240612,0,0,0
0.0042464,6.427680969,0,0,0
0.004248,5.355419159,0,0,0
0.0042496,4.421764851,0,0,0
0.0042512,3.718474388,0,0,0
0.0042528,3.114012241,0,0,0
0.0042544,2.678212404,0,0,0
0.004256,2.283429146,0,0,0
0.0042576,1.997374892,0,0,0
0.0042592,1.769662857,0,0,0
0.0042608,1.576956272,0,0,0
0.0042624,1.400868416,0,0,0
0.004264,1.300448895,0,0,0
0.0042656,1.186239362,0,0,0
0.0042672,1.075565577,0,0,0
0.0042688,1.004670858,0,0,0
0.0042704,0.927057803,0,0,0
0.004272,0.879323184,0,0,0
0.0042736,0.83335644,0,0,0
0.0042752,0.776958823,0,0,0
0.0042768,0.748141289,0,0,0
0.0042784,0.680959165,0,0,0
0.00428,0.651611209,0,0,0
0.0042816,0.652141571,0,0,0
0.0042832,0.625268698,0,0,0
0.0042848,0.599279881,0,0,0
0.0042864,0.556849062,0,0,0
0.004288,0.582307518,0,0,0
0.0042896,0.544826984,0,0,0
0.0042912,0.509467959,0,0,0
0.0042928,0.551368415,0,0,0
0.0042944,0.475346535,0,0,0
0.004296,0.43468371,0,0,0
0.0042976,0.543059051,0,0,0
0.0042992,3.75277257,0,0,0
0.0043008,78.27735138,0,1, TriggerDetected
0.0043024,107.5781174,0,0,0
0.004304,118.3371582,0,0,0
0.0043056,123.6060028,0,0,0
0.0043072,123.8022461,0,0,0
0.0043088,120.5271149,0,0,0
0.0043104,114.9990921,0,0,0
0.004312,107.847908,0,0,0
0.0043136,99.99750519,0,0,0
0.0043152,91.7590332,0,0,0
0.0043168,83.47689056,0,0,0
0.0043184,75.43554688,0,0,0
0.00432,67.83124542,0,0,0
0.0043216,60.72903442,0,0,0
0.0043232,54.14483261,0,0,0
0.0043248,48.08200073,0,0,0
0.0043264,42.45850372,0,0,0
0.004328,37.33427811,0,0,0
0.0043296,32.7597084,0,0,0
0.0043312,28.73196411,0,0,0
0.0043328,25.1331234,0,0,0
0.0043344,21.8898201,0,0,0
0.004336,18.99851418,0,0,0
0.0043376,16.42968178,0,0,0
0.0043392,14.12268448,0,0,0
0.0043408,11.97055817,0,0,0
0.0043424,10.08610058,0,0,0
0.004344,8.455873489,0,0,0
0.0043456,7.030905724,0,0,0
0.0043472,5.833826542,0,0,0
0.0043488,4.876305103,0,0,0
0.0043504,4.007180691,0,0,0
0.004352,3.37460804,0,0,0
0.0043536,2.907338858,0,0,0
0.0043552,2.456334591,0,0,0
0.0043568,2.111407518,0,0,0
0.0043584,1.933198214,0,0,0
0.00436,1.629110813,0,0,0
0.0043616,1.524448156,0,0,0
0.0043632,1.327498555,0,0,0
0.0043648,1.225311041,0,0,0
0.0043664,1.104736805,0,0,0
0.004368,1.056471825,0,0,0
0.0043696,0.957112968,0,0,0
0.0043712,0.900892138,0,0,0
0.0043728,0.86836189,0,0,0
0.0043744,0.815853775,0,0,0
0.004376,0.742660642,0,0,0
0.0043776,0.712428689,0,0,0
0.0043792,0.69651711,0,0,0
0.0043808,0.67141223,0,0,0
0.0043824,0.632517338,0,0,0
0.004384,0.592208028,0,0,0
0.0043856,0.594329596,0,0,0
0.0043872,0.574528575,0,0,0
0.0043888,0.532097757,0,0,0
0.0043904,0.526086748,0,0,0
0.004392,0.511059165,0,0,0
0.0043936,0.481357574,0,0,0
0.0043952,0.48630783,0,0,0
0.0043968,0.487899005,0,0,0
0.0043984,0.459434986,0,0,0
0.0044,36.47045898,0,1, TriggerDetected
0.0044016,96.79362488,0,0,0
0.0044032,113.9964905,0,0,0
0.0044048,121.6662064,0,0,0
0.0044064,124.1706848,0,0,0
0.004408,122.501564,0,0,0
0.0044096,117.908783,0,0,0
0.0044112,111.5717468,0,0,0
0.0044128,103.9759216,0,0,0
0.0044144,95.86704254,0,0,0
0.004416,87.5774765,0,0,0
0.0044176,79.37754822,0,0,0
0.0044192,71.56780243,0,0,0
0.0044208,64.18502045,0,0,0
0.0044224,57.39627075,0,0,0
0.004424,51.02015686,0,0,0
0.0044256,45.18928146,0,0,0
0.0044272,39.84458923,0,0,0
0.0044288,34.95850754,0,0,0
0.0044304,30.66008949,0,0,0
0.004432,26.85599136,0,0,0
0.0044336,23.46347237,0,0,0
0.0044352,20.40421104,0,0,0
0.0044368,17.70738029,0,0,0
0.0044384,15.2478075,0,0,0
0.00444,13.0154171,0,0,0
0.0044416,11.01056194,0,0,0
0.0044432,9.244556427,0,0,0
0.0044448,7.706969738,0,0,0
0.0044464,6.415482521,0,0,0
0.004448,5.305386543,0,0,0
0.0044496,4.424063206,0,0,0
0.0044512,3.720419168,0,0,0
0.0044528,3.062211275,0,0,0
0.0044544,2.644798279,0,0,0
0.004456,2.299517632,0,0,0
0.0044576,1.970855594,0,0,0
0.0044592,1.788933516,0,0,0
0.0044608,1.550083399,0,0,0
0.0044624,1.403697133,0,0,0
0.004464,1.301863194,0,0,0
0.0044656,1.146106839,0,0,0
0.0044672,1.089355588,0,0,0
0.0044688,0.984692991,0,0,0
0.0044704,0.92723459,0,0,0
0.004472,0.881798267,0,0,0
0.0044736,0.824870288,0,0,0
0.0044752,0.775721312,0,0,0
0.0044768,0.702704966,0,0,0
0.0044784,0.734351277,0,0,0
0.00448,0.671942592,0,0,0
0.0044816,0.629688621,0,0,0
0.0044832,0.644539356,0,0,0
0.0044848,0.606528461,0,0,0
0.0044864,0.582307518,0,0,0
0.004488,0.567987144,0,0,0
0.0044896,0.548009276,0,0,0
0.0044912,0.519898891,0,0,0
0.0044928,0.511766315,0,0,0
0.0044944,0.502749801,0,0,0
0.004496,0.482418358,0,0,0
0.0044976,0.47039628,0,0,0
0.0044992,1.476359963,0,0,0
0.0045008,74.19533539,0,1, TriggerDetected
0.0045024,107.4266052,0,0,0
0.004504,118.367569,0,0,0
0.0045056,123.6678848,0,0,0
0.0045072,123.9277725,0,0,0
0.0045088,120.7035599,0,0,0
0.0045104,115.1530838,0,0,0
0.004512,108.0650177,0,0,0
0.0045136,100.1279755,0,0,0
0.0045152,91.87377167,0,0,0
0.0045168,83.61868286,0,0,0
0.0045184,75.50839233,0,0,0
0.00452,67.94668579,0,0,0
0.0045216,60.80134201,0,0,0
0.0045232,54.19893265,0,0,0
0.0045248,48.14193344,0,0,0
0.0045264,42.47229385,0,0,0
0.004528,37.44212341,0,0,0
0.0045296,32.7795105,0,0,0
0.0045312,28.6879425,0,0,0
0.0045328,25.17732239,0,0,0
0.0045344,21.89671516,0,0,0
0.004536,19.01743126,0,0,0
0.0045376,16.4295063,0,0,0
0.0045392,14.11702633,0,0,0
0.0045408,11.98364162,0,0,0
0.0045424,10.08627701,0,0,0
0.004544,8.463476181,0,0,0
0.0045456,7.034618378,0,0,0
0.0045472,5.837893009,0,0,0
0.0045488,4.832636356,0,0,0
0.0045504,4.041832447,0,0,0
0.004552,3.388221264,0,0,0
0.0045536,2.878874779,0,0,0
0.0045552,2.451738119,0,0,0
0.0045568,2.126965523,0,0,0
0.0045584,1.879806161,0,0,0
0.00456,1.673839927,0,0,0
0.0045616,1.474945545,0,0,0
0.0045632,1.346062064,0,0,0
0.0045648,1.224780679,0,0,0
0.0045664,1.127896905,0,0,0
0.004568,1.027830958,0,0,0
0.0045696,0.989643276,0,0,0
0.0045712,0.879499972,0,0,0
0.0045728,0.875610471,0,0,0
0.0045744,0.821511209,0,0,0
0.004576,0.741599858,0,0,0
0.0045776,0.743191004,0,0,0
0.0045792,0.668053091,0,0,0
0.0045808,0.676539302,0,0,0
0.0045824,0.640826702,0,0,0
0.004584,0.628274262,0,0,0
0.0045856,0.535103261,0,0,0
0.0045872,0.54641813,0,0,0
0.0045888,0.566219211,0,0,0
0.0045904,0.511943102,0,0,0
0.004592,0.510351956,0,0,0
0.0045936,0.505578518,0,0,0
0.0045952,0.498329908,0,0,0
0.0045968,0.481711179,0,0,0
0.0045984,0.479236037,0,0,0
0.0046,29.67268944,0,1, TriggerDetected
0.0046016,97.91874695,0,0,0
0.0046032,114.3663406,0,0,0
0.0046048,122.0537415,0,0,0
0.0046064,124.5964127,0,0,0
0.004608,122.9331207,0,0,0
0.0046096,118.4149475,0,0,0
0.0046112,111.9599838,0,0,0
0.0046128,104.3684082,0,0,0
0.0046144,96.22558594,0,0,0
0.004616,87.88475037,0,0,0
0.0046176,79.67862701,0,0,0
0.0046192,71.80471039,0,0,0
0.0046208,64.42935181,0,0,0
0.0046224,57.56793976,0,0,0
0.004624,51.20243454,0,0,0
0.0046256,45.33213043,0,0,0
0.0046272,39.93846893,0,0,0
0.0046288,35.05291748,0,0,0
0.0046304,30.81178093,0,0,0
0.004632,26.91327286,0,0,0
0.0046336,23.54532814,0,0,0
0.0046352,20.46220016,0,0,0
0.0046368,17.72311401,0,0,0
0.0046384,15.33390713,0,0,0
0.00464,13.04953861,0,0,0
0.0046416,10.9992466,0,0,0
0.0046432,9.319517136,0,0,0
0.0046448,7.716163158,0,0,0
0.0046464,6.439879894,0,0,0
0.004648,5.321828365,0,0,0
0.0046496,4.453588009,0,0,0
0.0046512,3.728021145,0,0,0
0.0046528,3.093857527,0,0,0
0.0046544,2.687228918,0,0,0
0.004656,2.304998159,0,0,0
0.0046576,2.021242142,0,0,0
0.0046592,1.783983231,0,0,0
0.0046608,1.56917727,0,0,0
0.0046624,1.447365522,0,0,0
0.004664,1.30469203,0,0,0
0.0046656,1.168206215,0,0,0
0.0046672,1.087410927,0,0,0
0.0046688,1.012273073,0,0,0
0.0046704,0.937842309,0,0,0
0.004672,0.873488903,0,0,0
0.0046736,0.840958655,0,0,0
0.0046752,0.778903604,0,0,0
0.0046768,0.746726871,0,0,0
0.0046784,0.729931355,0,0,0
0.00468,0.677423239,0,0,0
0.0046816,0.661511719,0,0,0
0.0046832,0.627920628,0,0,0
0.0046848,0.589909732,0,0,0
0.0046864,0.596451163,0,0,0
0.004688,0.567633569,0,0,0
0.0046896,0.536694407,0,0,0
0.0046912,0.526263535,0,0,0
0.0046928,0.50345695,0,0,0
0.0046944,0.515832603,0,0,0
0.004696,0.47039628,0,0,0
0.0046976,0.478882462,0,0,0
0.0046992,2.620223761,0,0,0
0.0047008,76.90206146,0,1, TriggerDetected
0.0047024,107.6599808,0,0,0
0.004704,118.5047607,0,0,0
0.0047056,123.8367233,0,0,0
0.0047072,124.0083923,0,0,0
0.0047088,120.74617,0,0,0
0.0047104,115.2151337,0,0,0
0.004712,108.1138077,0,0,0
0.0047136,100.1872025,0,0,0
0.0047152,91.93671417,0,0,0
0.0047168,83.64838409,0,0,0
0.0047184,75.58335114,0,0,0
0.00472,67.97090912,0,0,0
0.0047216,60.84766388,0,0,0
0.0047232,54.24808121,0,0,0
0.0047248,48.14317322,0,0,0
0.0047264,42.56157684,0,0,0
0.004728,37.40853119,0,0,0
0.0047296,32.79807281,0,0,0
0.0047312,28.76590729,0,0,0
0.0047328,25.18457222,0,0,0
0.0047344,21.9451561,0,0,0
0.004736,19.06074524,0,0,0
0.0047376,16.44965935,0,0,0
0.0047392,14.11578941,0,0,0
0.0047408,12.0359726,0,0,0
0.0047424,10.0380125,0,0,0
0.004744,8.487342834,0,0,0
0.0047456,7.032320023,0,0,0
0.0047472,5.831882,0,0,0
0.0047488,4.844305038,0,0,0
0.0047504,4.039887428,0,0,0
0.004752,3.390342712,0,0,0
0.0047536,2.902211666,0,0,0
0.0047552,2.453682899,0,0,0
0.0047568,2.147296906,0,0,0
0.0047584,1.86601615,0,0,0
0.00476,1.660933971,0,0,0
0.0047616,1.501641631,0,0,0
0.0047632,1.348006725,0,0,0
0.0047648,1.21876955,0,0,0
0.0047664,1.13284719,0,0,0
0.004768,1.047455192,0,0,0
0.0047696,0.963123977,0,0,0
0.0047712,0.922637939,0,0,0
0.0047728,0.848914444,0,0,0
0.0047744,0.790748835,0,0,0
0.004776,0.746373296,0,0,0
0.0047776,0.68396467,0,0,0
0.0047792,0.68590939,0,0,0
0.0047808,0.659566939,0,0,0
0.0047824,0.66080451,0,0,0
0.004784,0.599103034,0,0,0
0.0047856,0.583545089,0,0,0
0.0047872,0.563036859,0,0,0
0.0047888,0.532804906,0,0,0
0.0047904,0.540230334,0,0,0
0.004792,0.532804906,0,0,0
0.0047936,0.493026048,0,0,0
0.0047952,0.486484647,0,0,0
0.0047968,0.497445941,0,0,0
0.0047984,0.456783086,0,0,0
0.0048,31.07166862,0,1, TriggerDetected
0.0048016,97.82345581,0,0,0
0.0048032,114.3186111,0,0,0
0.0048048,122.0585175,0,0,0
0.0048064,124.5644073,0,0,0
0.004808,122.9067764,0,0,0
0.0048096,118.4036331,0,0,0
0.0048112,111.9686508,0,0,0
0.0048128,104.3754807,0,0,0
0.0048144,96.20419312,0,0,0
0.004816,87.93654633,0,0,0
0.0048176,79.67686462,0,0,0
0.0048192,71.83865356,0,0,0
0.0048208,64.41326141,0,0,0
0.0048224,57.5674057,0,0,0
0.004824,51.20614624,0,0,0
0.0048256,45.35016632,0,0,0
0.0048272,39.96657944,0,0,0
0.0048288,35.05291748,0,0,0
0.0048304,30.78066444,0,0,0
0.004832,26.95199203,0,0,0
0.0048336,23.54037857,0,0,0
0.0048352,20.47439957,0,0,0
0.0048368,17.73902702,0,0,0
0.0048384,15.28511143,0,0,0
0.00484,13.05501938,0,0,0
0.0048416,11.03036213,0,0,0
0.0048432,9.257815361,0,0,0
0.0048448,7.707853794,0,0,0
0.0048464,6.419371605,0,0,0
0.004848,5.324480057,0,0,0
0.0048496,4.452880859,0,0,0
0.0048512,3.684176207,0,0,0
0.0048528,3.104818821,0,0,0
0.0048544,2.709328413,0,0,0
0.004856,2.28448987,0,0,0
0.0048576,1.996844411,0,0,0
0.0048592,1.777441859,0,0,0
0.0048608,1.5843817,0,0,0
0.0048624,1.417487144,0,0,0
0.004864,1.280471087,0,0,0
0.0048656,1.197731018,0,0,0
0.0048672,1.055587769,0,0,0
0.0048688,0.999013364,0,0,0
0.0048704,0.945798099,0,0,0
0.004872,0.875610471,0,0,0
0.0048736,0.821334422,0,0,0
0.0048752,0.772008598,0,0,0
0.0048768,0.743898153,0,0,0
0.0048784,0.700406611,0,0,0
0.00488,0.691743672,0,0,0
0.0048816,0.631633341,0,0,0
0.0048832,0.636583626,0,0,0
0.0048848,0.620141685,0,0,0
0.0048864,0.581777155,0,0,0
0.004888,0.563213646,0,0,0
0.0048896,0.537224829,0,0,0
0.0048912,0.52661711,0,0,0
0.0048928,0.504164159,0,0,0
0.0048944,0.485247076,0,0,0
0.004896,0.487191826,0,0,0
0.0048976,0.452363193,0,0,0
0.0048992,2.579560757,0,0,0
0.0049008,76.80040741,0,1, TriggerDetected
0.0049024,107.6391144,0,0,0
0.004904,118.4335098,0,0,0
0.0049056,123.8034821,0,0,0
0.0049072,123.9898224,0,0,0
0.0049088,120.68853,0,0,0
0.0049104,115.1594467,0,0,0
0.004912,108.0464478,0,0,0
0.0049136,100.1621017,0,0,0
0.0049152,91.90223694,0,0,0
0.0049168,83.61444092,0,0,0
0.0049184,75.52412415,0,0,0
0.00492,67.94226837,0,0,0
0.0049216,60.81760788,0,0,0
0.0049232,54.20706558,0,0,0
0.0049248,48.10445404,0,0,0
0.0049264,42.51172256,0,0,0
0.004928,37.37653351,0,0,0
0.0049296,32.81080246,0,0,0
0.0049312,28.73249435,0,0,0
0.0049328,25.14603043,0,0,0
0.0049344,21.91244888,0,0,0
0.004936,19.01407242,0,0,0
0.0049376,16.4295063,0,0,0
0.0049392,14.11243057,0,0,0
0.0049408,11.96136475,0,0,0
0.0049424,10.07991219,0,0,0
0.004944,8.433951378,0,0,0
0.0049456,7.018529892,0,0,0
0.0049472,5.84125185,0,0,0
0.0049488,4.849431992,0,0,0
0.0049504,4.015313148,0,0,0
0.004952,3.410674095,0,0,0
0.0049536,2.862786531,0,0,0
0.0049552,2.459163427,0,0,0
0.0049568,2.154368877,0,0,0
0.0049584,1.885286808,0,0,0
0.00496,1.681618929,0,0,0
0.0049616,1.45744288,0,0,0
0.0049632,1.408470631,0,0,0
0.0049648,1.247410417,0,0,0
0.0049664,1.124007463,0,0,0
0.004968,1.031366825,0,0,0
0.0049696,0.992118359,0,0,0
0.0049712,0.923698723,0,0,0
0.0049728,0.836185157,0,0,0
0.0049744,0.790041685,0,0,0
