Meter S/N:	None
Sensor	None	None
Date	[None]
Units	W
Cursor	0,1000448	0,2000896	1,00000000	0,00000000
0,1334784	1	0	0	0	0
0,1335296	1	0	0	0	0
0,1335808	1	0	0	0	0
0,1336320	1	0	0	0	0
0,1336832	1	0	0	0	0
0,1337344	1	0	0	0	0
0,1337856	1	0	0	0	0
0,1338368	1	0	0	0	0
0,1338880	1	0	0	0	0
0,1339392	1	0	0	0	0
0,1339904	1	0	0	0	0
0,1340416	1	0	0	0	0
0,1340928	1	0	0	0	0
0,1341440	1	0	0	0	0
0,1341951	1	0	0	0	0
0,1342463	1	0	0	0	0
0,1342976	1	0	0	0	0
0,1343488	1	0	0	0	0
0,1344000	1	0	0	0	0
0,1344512	1	0	0	0	0
0,1345024	1	0	0	0	0
0,1345536	1	0	0	0	0
0,1346048	1	0	0	0	0
0,1346560	1	0	0	0	0
0,1347072	1	0	0	0	0
0,1347584	1	0	0	0	0
0,1348096	1	0	0	0	0
0,1348608	1	0	0	0	0
0,1349120	1	0	0	0	0
0,1349632	1	0	0	0	0
0,1350144	1	0	0	0	0
0,1350656	1	0	0	0	0
0,1351168	1	0	0	0	0
0,1351680	1	0	0	0	0
0,1352192	1	0	0	0	0
0,1352704	1	0	0	0	0
0,1353215	1	0	0	0	0
0,1353727	1	0	0	0	0
0,1354240	1	0	0	0	0
0,1354752	1	0	0	0	0
0,1355264	1	0	0	0	0
0,1355776	1	0	0	0	0
0,1356288	1	0	0	0	0
0,1356800	1	0	0	0	0
0,1357312	1	0	0	0	0
0,1357824	1	0	0	0	0
0,1358336	1	0	0	0	0
0,1358848	1	0	0	0	0
0,1359360	1	0	0	0	0
0,1359872	1	0	0	0	0
0,1360384	1	0	0	0	0
0,1360896	1	0	0	0	0
0,1361408	1	0	0	0	0
0,1361920	1	0	0	0	0
0,1362432	1	0	0	0	0
0,1362944	1	0	0	0	0
0,1363456	1	0	0	0	0
0,1363968	1	0	0	0	0
0,1364480	1	0	0	0	0
0,1364991	1	0	0	0	0
0,1365504	1	0	0	0	0
0,1366016	1	0	0	0	0
0,1366528	1	0	0	0	0
0,1367040	1	0	0	0	0
0,1367552	1	0	0	0	0
0,1368064	1	0	0	0	0
0,1368576	1	0	0	0	0
0,1369088	1	0	0	0	0
0,1369600	1	0	0	0	0
0,1370112	1	0	0	0	0
0,1370624	1	0	0	0	0
0,1371136	1	0	0	0	0
0,1371648	1	0	0	0	0
0,1372160	1	0	0	0	0
0,1372672	1	0	0	0	0
0,1373184	1	0	0	0	0
0,1373696	1	0	0	0	0
0,1374208	1	0	0	0	0
0,1374720	1	0	0	0	0
0,1375232	1	0	0	0	0
0,1375744	1	0	0	0	0
0,1376255	1	0	0	0	0
0,1376767	1	0	0	0	0
0,1377280	1	0	0	0	0
0,1377792	1	0	0	0	0
0,1378304	1	0	0	0	0
0,1378816	1	0	0	0	0
0,1379328	1	0	0	0	0
0,1379840	1	0	0	0	0
0,1380352	1	0	0	0	0
0,1380864	1	0	0	0	0
0,1381376	1	0	0	0	0
0,1381888	1	0	0	0	0
0,1382400	1	0	0	0	0
0,1382912	1	0	0	0	0
0,1383424	1	0	0	0	0
0,1383936	1	0	0	0	0
0,1384448	1	0	0	0	0
0,1384960	1	0	0	0	0
0,1385472	1	0	0	0	0
0,1385984	1	0	0	0	0
0,1386496	1	0	0	0	0
0,1387008	1	0	0	0	0
0,1387519	1	0	0	0	0
0,1388031	1	0	0	0	0
0,1388544	1	0	0	0	0
0,1389056	1	0	0	0	0
0,1389568	1	0	0	0	0
0,1390080	1	0	0	0	0
0,1390592	1	0	0	0	0
0,1391104	1	0	0	0	0
0,1391616	1	0	0	0	0
0,1392128	1	0	0	0	0
0,1392640	1	0	0	0	0
0,1393152	1	0	0	0	0
0,1393664	1	0	0	0	0
0,1394176	1	0	0	0	0
0,1394688	1	0	0	0	0
0,1395200	1	0	0	0	0
0,1395712	1	0	0	0	0
0,1396224	1	0	0	0	0
0,1396736	1	0	0	0	0
0,1397248	1	0	0	0	0
0,1397760	1	0	0	0	0
0,1398272	1	0	0	0	0
0,1398784	1	0	0	0	0
0,1399295	1	0	0	0	0
0,1399808	1	0	0	0	0
0,1400320	1	0	0	0	0
0,1400832	1	0	0	0	0
0,1401344	1	0	0	0	0
0,1401856	1	0	0	0	0
0,1402368	1	0	0	0	0
0,1402880	1	0	0	0	0
0,1403392	1	0	0	0	0
0,1403904	1	0	0	0	0
0,1404416	1	0	0	0	0
0,1404928	1	0	0	0	0
0,1405440	1	0	0	0	0
0,1405952	1	0	0	0	0
0,1406464	1	0	0	0	0
0,1406976	1	0	0	0	0
0,1407488	1	0	0	0	0
0,1408000	1	0	0	0	0
0,1408512	1	0	0	0	0
0,1409024	1	0	0	0	0
0,1409536	1	0	0	0	0
0,1410048	1	0	0	0	0
0,1410559	1	0	0	0	0
0,1411071	1	0	0	0	0
0,1411584	1	0	0	0	0
0,1412096	1	0	0	0	0
0,1412608	1	0	0	0	0
0,1413120	1	0	0	0	0
0,1413632	1	0	0	0	0
0,1414144	1	0	0	0	0
0,1414656	1	0	0	0	0
0,1415168	1	0	0	0	0
0,1415680	1	0	0	0	0
0,1416192	1	0	0	0	0
0,1416704	1	0	0	0	0
0,1417216	1	0	0	0	0
0,1417728	1	0	0	0	0
0,1418240	1	0	0	0	0
0,1418752	1	0	0	0	0
0,1419264	1	0	0	0	0
0,1419776	1	0	0	0	0
0,1420288	1	0	0	0	0
0,1420800	1	0	0	0	0
0,1421312	1	0	0	0	0
0,1421823	1	0	0	0	0
0,1422335	1	0	0	0	0
0,1422848	1	0	0	0	0
0,1423360	1	0	0	0	0
0,1423872	1	0	0	0	0
0,1424384	1	0	0	0	0
0,1424896	1	0	0	0	0
0,1425408	1	0	0	0	0
0,1425920	1	0	0	0	0
0,1426432	1	0	0	0	0
0,1426944	1	0	0	0	0
0,1427456	1	0	0	0	0
0,1427968	1	0	0	0	0
0,1428480	1	0	0	0	0
0,1428992	1	0	0	0	0
0,1429504	1	0	0	0	0
0,1430016	1	0	0	0	0
0,1430528	1	0	0	0	0
0,1431040	1	0	0	0	0
0,1431552	1	0	0	0	0
0,1432064	1	0	0	0	0
0,1432576	1	0	0	0	0
0,1433087	1	0	0	0	0
0,1433599	1	0	0	0	0
0,1434112	1	0	0	0	0
0,1434624	1	0	0	0	0
0,1435136	1	0	0	0	0
0,1435648	1	0	0	0	0
0,1436160	1	0	0	0	0
0,1436672	1	0	0	0	0
0,1437184	1	0	0	0	0
0,1437696	1	0	0	0	0
0,1438208	1	0	0	0	0
0,1438720	1	0	0	0	0
0,1439232	1	0	0	0	0
0,1439744	1	0	0	0	0
0,1440256	1	0	0	0	0
0,1440768	1	0	0	0	0
0,1441280	1	0	0	0	0
0,1441792	1	0	0	0	0
0,1442304	1	0	0	0	0
0,1442816	1	0	0	0	0
0,1443328	1	0	0	0	0
0,1443840	1	0	0	0	0
0,1444352	1	0	0	0	0
0,1444863	1	0	0	0	0
0,1445375	1	0	0	0	0
0,1445888	1	0	0	0	0
0,1446400	1	0	0	0	0
0,1446912	1	0	0	0	0
0,1447424	1	0	0	0	0
0,1447936	1	0	0	0	0
0,1448448	1	0	0	0	0
0,1448960	1	0	0	0	0
0,1449472	1	0	0	0	0
0,1449984	1	0	0	0	0
0,1450496	1	0	0	0	0
0,1451008	1	0	0	0	0
0,1451520	1	0	0	0	0
0,1452032	1	0	0	0	0
0,1452544	1	0	0	0	0
0,1453056	1	0	0	0	0
0,1453568	1	0	0	0	0
0,1454080	1	0	0	0	0
0,1454592	1	0	0	0	0
0,1455104	1	0	0	0	0
0,1455616	1	0	0	0	0
0,1456127	1	0	0	0	0
0,1456639	1	0	0	0	0
0,1457152	1	0	0	0	0
0,1457664	1	0	0	0	0
0,1458176	1	0	0	0	0
0,1458688	1	0	0	0	0
0,1459200	1	0	0	0	0
0,1459712	1	0	0	0	0
0,1460224	1	0	0	0	0
0,1460736	1	0	0	0	0
0,1461248	1	0	0	0	0
0,1461760	1	0	0	0	0
0,1462272	1	0	0	0	0
0,1462784	1	0	0	0	0
0,1463296	1	0	0	0	0
0,1463808	1	0	0	0	0
0,1464320	1	0	0	0	0
0,1464832	1	0	0	0	0
0,1465344	1	0	0	0	0
0,1465856	1	0	0	0	0
0,1466368	1	0	0	0	0
0,1466880	1	0	0	0	0
0,1467391	1	0	0	0	0
0,1467903	1	0	0	0	0
0,1468416	1	0	0	0	0
0,1468928	1	0	0	0	0
0,1469440	1	0	0	0	0
0,1469952	1	0	0	0	0
0,1470464	1	0	0	0	0
0,1470976	1	0	0	0	0
0,1471488	1	0	0	0	0
0,1472000	1	0	0	0	0
0,1472512	1	0	0	0	0
0,1473024	1	0	0	0	0
0,1473536	1	0	0	0	0
0,1474048	1	0	0	0	0
0,1474560	1	0	0	0	0
0,1475072	1	0	0	0	0
0,1475584	1	0	0	0	0
0,1476096	1	0	0	0	0
0,1476608	1	0	0	0	0
0,1477120	1	0	0	0	0
0,1477632	1	0	0	0	0
0,1478144	1	0	0	0	0
0,1478656	1	0	0	0	0
0,1479167	1	0	0	0	0
0,1479680	1	0	0	0	0
0,1480192	1	0	0	0	0
0,1480704	1	0	0	0	0
0,1481216	1	0	0	0	0
0,1481728	1	0	0	0	0
0,1482240	1	0	0	0	0
0,1482752	1	0	0	0	0
0,1483264	1	0	0	0	0
0,1483776	1	0	0	0	0
0,1484288	1	0	0	0	0
0,1484800	1	0	0	0	0
0,1485312	1	0	0	0	0
0,1485824	1	0	0	0	0
0,1486336	1	0	0	0	0
0,1486848	1	0	0	0	0
0,1487360	1	0	0	0	0
0,1487872	1	0	0	0	0
0,1488384	1	0	0	0	0
0,1488896	1	0	0	0	0
0,1489408	1	0	0	0	0
0,1489920	1	0	0	0	0
0,1490431	1	0	0	0	0
0,1490943	1	0	0	0	0
0,1491456	1	0	0	0	0
0,1491968	1	0	0	0	0
0,1492480	1	0	0	0	0
0,1492992	1	0	0	0	0
0,1493504	1	0	0	0	0
0,1494016	1	0	0	0	0
0,1494528	1	0	0	0	0
0,1495040	1	0	0	0	0
0,1495552	1	0	0	0	0
0,1496064	1	0	0	0	0
0,1496576	1	0	0	0	0
0,1497088	1	0	0	0	0
0,1497600	1	0	0	0	0
0,1498112	1	0	0	0	0
0,1498624	1	0	0	0	0
0,1499136	1	0	0	0	0
0,1499648	1	0	0	0	0
0,1500160	1	0	0	0	0
0,1500672	1	0	0	0	0
0,1501184	1	0	0	0	0
0,1501695	1	0	0	0	0
0,1502207	1	0	0	0	0
0,1502720	1	0	0	0	0
0,1503232	1	0	0	0	0
0,1503744	1	0	0	0	0
0,1504256	1	0	0	0	0
0,1504768	1	0	0	0	0
0,1505280	1	0	0	0	0
0,1505792	1	0	0	0	0
0,1506304	1	0	0	0	0
0,1506816	1	0	0	0	0
0,1507328	1	0	0	0	0
0,1507840	1	0	0	0	0
0,1508352	1	0	0	0	0
0,1508864	1	0	0	0	0
0,1509376	1	0	0	0	0
0,1509888	1	0	0	0	0
0,1510400	1	0	0	0	0
0,1510912	1	0	0	0	0
0,1511424	1	0	0	0	0
0,1511936	1	0	0	0	0
0,1512448	1	0	0	0	0
0,1512960	1	0	0	0	0
0,1513471	1	0	0	0	0
0,1513984	1	0	0	0	0
0,1514496	1	0	0	0	0
0,1515008	1	0	0	0	0
0,1515520	1	0	0	0	0
0,1516032	1	0	0	0	0
0,1516544	1	0	0	0	0
0,1517056	1	0	0	0	0
0,1517568	1	0	0	0	0
0,1518080	1	0	0	0	0
0,1518592	1	0	0	0	0
0,1519104	1	0	0	0	0
0,1519616	1	0	0	0	0
0,1520128	1	0	0	0	0
0,1520640	1	0	0	0	0
0,1521152	1	0	0	0	0
0,1521664	1	0	0	0	0
0,1522176	1	0	0	0	0
0,1522688	1	0	0	0	0
0,1523200	1	0	0	0	0
0,1523712	1	0	0	0	0
0,1524224	1	0	0	0	0
0,1524735	1	0	0	0	0
0,1525247	1	0	0	0	0
0,1525760	1	0	0	0	0
0,1526272	1	0	0	0	0
0,1526784	1	0	0	0	0
0,1527296	1	0	0	0	0
0,1527808	1	0	0	0	0
0,1528320	1	0	0	0	0
0,1528832	1	0	0	0	0
0,1529344	1	0	0	0	0
0,1529856	1	0	0	0	0
0,1530368	1	0	0	0	0
0,1530880	1	0	0	0	0
0,1531392	1	0	0	0	0
0,1531904	1	0	0	0	0
0,1532416	1	0	0	0	0
0,1532928	1	0	0	0	0
0,1533440	1	0	0	0	0
0,1533952	1	0	0	0	0
0,1534464	1	0	0	0	0
0,1534976	1	0	0	0	0
0,1535488	1	0	0	0	0
0,1535999	1	0	0	0	0
0,1536511	1	0	0	0	0
0,1537024	1	0	0	0	0
0,1537536	1	0	0	0	0
0,1538048	1	0	0	0	0
0,1538560	1	0	0	0	0
0,1539072	1	0	0	0	0
0,1539584	1	0	0	0	0
0,1540096	1	0	0	0	0
0,1540608	1	0	0	0	0
0,1541120	1	0	0	0	0
0,1541632	1	0	0	0	0
0,1542144	1	0	0	0	0
0,1542656	1	0	0	0	0
0,1543168	1	0	0	0	0
0,1543680	1	0	0	0	0
0,1544192	1	0	0	0	0
0,1544704	1	0	0	0	0
0,1545216	1	0	0	0	0
0,1545728	1	0	0	0	0
0,1546240	1	0	0	0	0
0,1546752	1	0	0	0	0
0,1547263	1	0	0	0	0
0,1547775	1	0	0	0	0
0,1548288	1	0	0	0	0
0,1548800	1	0	0	0	0
0,1549312	1	0	0	0	0
0,1549824	1	0	0	0	0
0,1550336	1	0	0	0	0
0,1550848	1	0	0	0	0
0,1551360	1	0	0	0	0
0,1551872	1	0	0	0	0
0,1552384	1	0	0	0	0
0,1552896	1	0	0	0	0
0,1553408	1	0	0	0	0
0,1553920	1	0	0	0	0
0,1554432	1	0	0	0	0
0,1554944	1	0	0	0	0
0,1555456	1	0	0	0	0
0,1555968	1	0	0	0	0
0,1556480	1	0	0	0	0
0,1556992	1	0	0	0	0
0,1557504	1	0	0	0	0
0,1558016	1	0	0	0	0
0,1558528	1	0	0	0	0
0,1559039	1	0	0	0	0
0,1559551	1	0	0	0	0
0,1560064	1	0	0	0	0
0,1560576	1	0	0	0	0
0,1561088	1	0	0	0	0
0,1561600	1	0	0	0	0
0,1562112	1	0	0	0	0
0,1562624	1	0	0	0	0
0,1563136	1	0	0	0	0
0,1563648	1	0	0	0	0
0,1564160	1	0	0	0	0
0,1564672	1	0	0	0	0
0,1565184	1	0	0	0	0
0,1565696	1	0	0	0	0
0,1566208	1	0	0	0	0
0,1566720	1	0	0	0	0
0,1567232	1	0	0	0	0
0,1567744	1	0	0	0	0
0,1568256	1	0	0	0	0
0,1568768	1	0	0	0	0
0,1569280	1	0	0	0	0
0,1569792	1	0	0	0	0
0,1570303	1	0	0	0	0
0,1570815	1	0	0	0	0
0,1571328	1	0	0	0	0
0,1571840	1	0	0	0	0
0,1572352	1	0	0	0	0
0,1572864	1	0	0	0	0
0,1573376	1	0	0	0	0
0,1573888	1	0	0	0	0
0,1574400	1	0	0	0	0
0,1574912	1	0	0	0	0
0,1575424	1	0	0	0	0
0,1575936	1	0	0	0	0
0,1576448	1	0	0	0	0
0,1576960	1	0	0	0	0
0,1577472	1	0	0	0	0
0,1577984	1	0	0	0	0
0,1578496	1	0	0	0	0
0,1579008	1	0	0	0	0
0,1579520	1	0	0	0	0
0,1580032	1	0	0	0	0
0,1580544	1	0	0	0	0
0,1581056	1	0	0	0	0
0,1581567	1	0	0	0	0
0,1582079	1	0	0	0	0
0,1582592	1	0	0	0	0
0,1583104	1	0	0	0	0
0,1583616	1	0	0	0	0
0,1584128	1	0	0	0	0
0,1584640	1	0	0	0	0
0,1585152	1	0	0	0	0
0,1585664	1	0	0	0	0
0,1586176	1	0	0	0	0
0,1586688	1	0	0	0	0
0,1587200	1	0	0	0	0
0,1587712	1	0	0	0	0
0,1588224	1	0	0	0	0
0,1588736	1	0	0	0	0
0,1589248	1	0	0	0	0
0,1589760	1	0	0	0	0
0,1590272	1	0	0	0	0
0,1590784	1	0	0	0	0
0,1591296	1	0	0	0	0
0,1591808	1	0	0	0	0
0,1592320	1	0	0	0	0
0,1592832	1	0	0	0	0
0,1593343	1	0	0	0	0
0,1593856	1	0	0	0	0
0,1594368	1	0	0	0	0
0,1594880	1	0	0	0	0
0,1595392	1	0	0	0	0
0,1595904	1	0	0	0	0
0,1596416	1	0	0	0	0
0,1596928	1	0	0	0	0
0,1597440	1	0	0	0	0
0,1597952	1	0	0	0	0
0,1598464	1	0	0	0	0
0,1598976	1	0	0	0	0
0,1599488	1	0	0	0	0
0,1600000	1	0	0	0	0
0,1600512	1	0	0	0	0
0,1601024	1	0	0	0	0
0,1601536	1	0	0	0	0
0,1602048	1	0	0	0	0
0,1602560	1	0	0	0	0
0,1603072	1	0	0	0	0
0,1603584	1	0	0	0	0
0,1604096	1	0	0	0	0
0,1604607	1	0	0	0	0
0,1605119	1	0	0	0	0
0,1605632	1	0	0	0	0
0,1606144	1	0	0	0	0
0,1606656	1	0	0	0	0
0,1607168	1	0	0	0	0
0,1607680	1	0	0	0	0
0,1608192	1	0	0	0	0
0,1608704	1	0	0	0	0
0,1609216	1	0	0	0	0
0,1609728	1	0	0	0	0
0,1610240	1	0	0	0	0
0,1610752	1	0	0	0	0
0,1611264	1	0	0	0	0
0,1611776	1	0	0	0	0
0,1612288	1	0	0	0	0
0,1612800	1	0	0	0	0
0,1613312	1	0	0	0	0
0,1613824	1	0	0	0	0
0,1614336	1	0	0	0	0
0,1614848	1	0	0	0	0
0,1615360	1	0	0	0	0
0,1615871	1	0	0	0	0
0,1616383	1	0	0	0	0
0,1616896	1	0	0	0	0
0,1617408	1	0	0	0	0
0,1617920	1	0	0	0	0
0,1618432	1	0	0	0	0
0,1618944	1	0	0	0	0
0,1619456	1	0	0	0	0
0,1619968	1	0	0	0	0
0,1620480	1	0	0	0	0
0,1620992	1	0	0	0	0
0,1621504	1	0	0	0	0
0,1622016	1	0	0	0	0
0,1622528	1	0	0	0	0
0,1623040	1	0	0	0	0
0,1623552	1	0	0	0	0
0,1624064	1	0	0	0	0
0,1624576	1	0	0	0	0
0,1625088	1	0	0	0	0
0,1625600	1	0	0	0	0
0,1626112	1	0	0	0	0
0,1626624	1	0	0	0	0
0,1627136	1	0	0	0	0
0,1627647	1	0	0	0	0
0,1628160	1	0	0	0	0
0,1628672	1	0	0	0	0
0,1629184	1	0	0	0	0
0,1629696	1	0	0	0	0
0,1630208	1	0	0	0	0
0,1630720	1	0	0	0	0
0,1631232	1	0	0	0	0
0,1631744	1	0	0	0	0
0,1632256	1	0	0	0	0
0,1632768	1	0	0	0	0
0,1633280	1	0	0	0	0
0,1633792	1	0	0	0	0
0,1634304	1	0	0	0	0
0,1634816	1	0	0	0	0
0,1635328	1	0	0	0	0
0,1635840	1	0	0	0	0
0,1636352	1	0	0	0	0
0,1636864	1	0	0	0	0
0,1637376	1	0	0	0	0
0,1637888	1	0	0	0	0
0,1638400	1	0	0	0	0
0,1638911	1	0	0	0	0
0,1639423	1	0	0	0	0
0,1639936	1	0	0	0	0
0,1640448	1	0	0	0	0
0,1640960	1	0	0	0	0
0,1641472	1	0	0	0	0
0,1641984	1	0	0	0	0
0,1642496	1	0	0	0	0
0,1643008	1	0	0	0	0
0,1643520	1	0	0	0	0
0,1644032	1	0	0	0	0
0,1644544	1	0	0	0	0
0,1645056	1	0	0	0	0
0,1645568	1	0	0	0	0
0,1646080	1	0	0	0	0
0,1646592	1	0	0	0	0
0,1647104	1	0	0	0	0
0,1647616	1	0	0	0	0
0,1648128	1	0	0	0	0
0,1648640	1	0	0	0	0
0,1649152	1	0	0	0	0
0,1649664	1	0	0	0	0
0,1650175	1	0	0	0	0
0,1650687	1	0	0	0	0
0,1651200	1	0	0	0	0
0,1651712	1	0	0	0	0
0,1652224	1	0	0	0	0
0,1652736	1	0	0	0	0
0,1653248	1	0	0	0	0
0,1653760	1	0	0	0	0
0,1654272	1	0	0	0	0
0,1654784	1	0	0	0	0
0,1655296	1	0	0	0	0
0,1655808	1	0	0	0	0
0,1656320	1	0	0	0	0
0,1656832	1	0	0	0	0
0,1657344	1	0	0	0	0
0,1657856	1	0	0	0	0
0,1658368	1	0	0	0	0
0,1658880	1	0	0	0	0
0,1659392	1	0	0	0	0
0,1659904	1	0	0	0	0
0,1660416	1	0	0	0	0
0,1660928	1	0	0	0	0
0,1661440	1	0	0	0	0
0,1661951	1	0	0	0	0
0,1662464	1	0	0	0	0
0,1662976	1	0	0	0	0
0,1663488	1	0	0	0	0
0,1664000	1	0	0	0	0
0,1664512	1	0	0	0	0
0,1665024	1	0	0	0	0
0,1665536	1	0	0	0	0
0,1666048	1	0	0	0	0
0,1666560	1	0	0	0	0
0,1667072	1	0	0	0	0
0,1667584	1	0	0	0	0
0,1668096	1	0	0	0	0
0,1668608	1	0	0	0	0
0,1669120	1	0	0	0	0
0,1669632	1	0	0	0	0
0,1670144	1	0	0	0	0
0,1670656	1	0	0	0	0
0,1671168	1	0	0	0	0
0,1671680	1	0	0	0	0
0,1672192	1	0	0	0	0
0,1672704	1	0	0	0	0
0,1673215	1	0	0	0	0
0,1673727	1	0	0	0	0
0,1674240	1	0	0	0	0
0,1674752	1	0	0	0	0
0,1675264	1	0	0	0	0
0,1675776	1	0	0	0	0
0,1676288	1	0	0	0	0
0,1676800	1	0	0	0	0
0,1677312	1	0	0	0	0
0,1677824	1	0	0	0	0
0,1678336	1	0	0	0	0
0,1678848	1	0	0	0	0
0,1679360	1	0	0	0	0
0,1679872	1	0	0	0	0
0,1680384	1	0	0	0	0
0,1680896	1	0	0	0	0
0,1681408	1	0	0	0	0
0,1681920	1	0	0	0	0
0,1682432	1	0	0	0	0
0,1682944	1	0	0	0	0
0,1683456	1	0	0	0	0
0,1683968	1	0	0	0	0
0,1684479	1	0	0	0	0
0,1684991	1	0	0	0	0
0,1685504	1	0	0	0	0
0,1686016	1	0	0	0	0
0,1686528	1	0	0	0	0
0,1687040	1	0	0	0	0
0,1687552	1	0	0	0	0
0,1688064	1	0	0	0	0
0,1688576	1	0	0	0	0
0,1689088	1	0	0	0	0
0,1689600	1	0	0	0	0
0,1690112	1	0	0	0	0
0,1690624	1	0	0	0	0
0,1691136	1	0	0	0	0
0,1691648	1	0	0	0	0
0,1692160	1	0	0	0	0
0,1692672	1	0	0	0	0
0,1693184	1	0	0	0	0
0,1693696	1	0	0	0	0
0,1694208	1	0	0	0	0
0,1694720	1	0	0	0	0
0,1695232	1	0	0	0	0
0,1695743	1	0	0	0	0
0,1696255	1	0	0	0	0
0,1696768	1	0	0	0	0
0,1697280	1	0	0	0	0
0,1697792	1	0	0	0	0
0,1698304	1	0	0	0	0
0,1698816	1	0	0	0	0
0,1699328	1	0	0	0	0
0,1699840	1	0	0	0	0
0,1700352	1	0	0	0	0
0,1700864	1	0	0	0	0
0,1701376	1	0	0	0	0
0,1701888	1	0	0	0	0
0,1702400	1	0	0	0	0
0,1702912	1	0	0	0	0
0,1703424	1	0	0	0	0
0,1703936	1	0	0	0	0
0,1704448	1	0	0	0	0
0,1704960	1	0	0	0	0
0,1705472	1	0	0	0	0
0,1705984	1	0	0	0	0
0,1706496	1	0	0	0	0
0,1707008	1	0	0	0	0
0,1707519	1	0	0	0	0
0,1708032	1	0	0	0	0
0,1708544	1	0	0	0	0
0,1709056	1	0	0	0	0
0,1709568	1	0	0	0	0
0,1710080	1	0	0	0	0
0,1710592	1	0	0	0	0
0,1711104	1	0	0	0	0
0,1711616	1	0	0	0	0
0,1712128	1	0	0	0	0
0,1712640	1	0	0	0	0
0,1713152	1	0	0	0	0
0,1713664	1	0	0	0	0
0,1714176	1	0	0	0	0
0,1714688	1	0	0	0	0
0,1715200	1	0	0	0	0
0,1715712	1	0	0	0	0
0,1716224	1	0	0	0	0
0,1716736	1	0	0	0	0
0,1717248	1	0	0	0	0
0,1717760	1	0	0	0	0
0,1718272	1	0	0	0	0
0,1718783	1	0	0	0	0
0,1719295	1	0	0	0	0
0,1719808	1	0	0	0	0
0,1720320	1	0	0	0	0
0,1720832	1	0	0	0	0
0,1721344	1	0	0	0	0
0,1721856	1	0	0	0	0
0,1722368	1	0	0	0	0
0,1722880	1	0	0	0	0
0,1723392	1	0	0	0	0
0,1723904	1	0	0	0	0
0,1724416	1	0	0	0	0
0,1724928	1	0	0	0	0
0,1725440	1	0	0	0	0
0,1725952	1	0	0	0	0
0,1726464	1	0	0	0	0
0,1726976	1	0	0	0	0
0,1727488	1	0	0	0	0
0,1728000	1	0	0	0	0
0,1728512	1	0	0	0	0
0,1729024	1	0	0	0	0
0,1729536	1	0	0	0	0
0,1730047	1	0	0	0	0
0,1730559	1	0	0	0	0
0,1731072	1	0	0	0	0
0,1731584	1	0	0	0	0
0,1732096	1	0	0	0	0
0,1732608	1	0	0	0	0
0,1733120	1	0	0	0	0
0,1733632	1	0	0	0	0
0,1734144	1	0	0	0	0
0,1734656	1	0	0	0	0
0,1735168	1	0	0	0	0
0,1735680	1	0	0	0	0
0,1736192	1	0	0	0	0
0,1736704	1	0	0	0	0
0,1737216	1	0	0	0	0
0,1737728	1	0	0	0	0
0,1738240	1	0	0	0	0
0,1738752	1	0	0	0	0
0,1739264	1	0	0	0	0
0,1739776	1	0	0	0	0
0,1740288	1	0	0	0	0
0,1740800	1	0	0	0	0
0,1741312	1	0	0	0	0
0,1741823	1	0	0	0	0
0,1742336	1	0	0	0	0
0,1742848	1	0	0	0	0
0,1743360	1	0	0	0	0
0,1743872	1	0	0	0	0
0,1744384	1	0	0	0	0
0,1744896	1	0	0	0	0
0,1745408	1	0	0	0	0
0,1745920	1	0	0	0	0
0,1746432	1	0	0	0	0
0,1746944	1	0	0	0	0
0,1747456	1	0	0	0	0
0,1747968	1	0	0	0	0
0,1748480	1	0	0	0	0
0,1748992	1	0	0	0	0
0,1749504	1	0	0	0	0
0,1750016	1	0	0	0	0
0,1750528	1	0	0	0	0
0,1751040	1	0	0	0	0
0,1751552	1	0	0	0	0
0,1752064	1	0	0	0	0
0,1752576	1	0	0	0	0
0,1753087	1	0	0	0	0
0,1753599	1	0	0	0	0
0,1754112	1	0	0	0	0
0,1754624	1	0	0	0	0
0,1755136	1	0	0	0	0
0,1755648	1	0	0	0	0
0,1756160	1	0	0	0	0
0,1756672	1	0	0	0	0
0,1757184	1	0	0	0	0
0,1757696	1	0	0	0	0
0,1758208	1	0	0	0	0
0,1758720	1	0	0	0	0
0,1759232	1	0	0	0	0
0,1759744	1	0	0	0	0
0,1760256	1	0	0	0	0
0,1760768	1	0	0	0	0
0,1761280	1	0	0	0	0
0,1761792	1	0	0	0	0
0,1762304	1	0	0	0	0
0,1762816	1	0	0	0	0
0,1763328	1	0	0	0	0
0,1763840	1	0	0	0	0
0,1764351	1	0	0	0	0
0,1764863	1	0	0	0	0
0,1765376	1	0	0	0	0
0,1765888	1	0	0	0	0
0,1766400	1	0	0	0	0
0,1766912	1	0	0	0	0
0,1767424	1	0	0	0	0
0,1767936	1	0	0	0	0
0,1768448	1	0	0	0	0
0,1768960	1	0	0	0	0
0,1769472	1	0	0	0	0
0,1769984	1	0	0	0	0
0,1770496	1	0	0	0	0
0,1771008	1	0	0	0	0
0,1771520	1	0	0	0	0
0,1772032	1	0	0	0	0
0,1772544	1	0	0	0	0
0,1773056	1	0	0	0	0
0,1773568	1	0	0	0	0
0,1774080	1	0	0	0	0
0,1774592	1	0	0	0	0
0,1775104	1	0	0	0	0
0,1775616	1	0	0	0	0
0,1776127	1	0	0	0	0
0,1776640	1	0	0	0	0
0,1777152	1	0	0	0	0
0,1777664	1	0	0	0	0
0,1778176	1	0	0	0	0
0,1778688	1	0	0	0	0
0,1779200	1	0	0	0	0
0,1779712	1	0	0	0	0
0,1780224	1	0	0	0	0
